Tunniste;lat;lon
1.2.246.10.1012636.10.1.1.100520;60.1777;24.79704
1.2.246.10.1012636.10.1.1.100521;60.20259;24.65416
1.2.246.10.1012636.10.1.1.100522;60.16196;24.77578
1.2.246.10.1012636.10.1.1.100523;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100524;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100525;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100526;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100527;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100528;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100529;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100530;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100531;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100532;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100533;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100534;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100535;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100536;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100537;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100538;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100539;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100540;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100541;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100542;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100543;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100544;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100545;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100546;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100547;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100548;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100549;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100550;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100551;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100552;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100553;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100554;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100555;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100556;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100557;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100558;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100559;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100560;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100561;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100562;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100563;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100564;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100565;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100566;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100567;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100568;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100569;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100570;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100571;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100572;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100573;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100574;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100575;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100576;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100577;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100578;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100579;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100580;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100581;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100582;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100583;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100584;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100585;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100587;60.20856;24.65749
1.2.246.10.1012636.10.1.1.100589;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100592;60.1494212;24.6620094
1.2.246.10.1012636.10.1.1.100593;60.20259;24.65416
1.2.246.10.1012636.10.1.1.100596;60.20406;24.65404
1.2.246.10.1012636.10.1.1.100598;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100599;60.20561;24.65534
1.2.246.10.1012636.10.1.1.100600;60.20561;24.65534
1.2.246.10.1012636.10.1.1.100601;60.20403;24.65283
1.2.246.10.1012636.10.1.1.100602;60.23233;24.71585
1.2.246.10.1012636.10.1.1.100603;60.16005;24.73928
1.2.246.10.1012636.10.1.1.100604;60.2211954;24.6840561
1.2.246.10.1012636.10.1.1.100605;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100606;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100607;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100608;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100609;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100610;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100611;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100612;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100613;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100614;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100616;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100617;60.20561;24.65534
1.2.246.10.1012636.10.1.1.100642;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100643;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100645;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100646;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100647;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100648;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100649;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100650;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100661;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100663;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100664;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100665;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100666;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100667;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100668;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100669;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100670;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100671;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100672;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100673;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100674;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100675;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100676;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100677;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100678;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100679;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100680;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100681;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100687;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100688;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100695;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100696;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100697;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100698;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100699;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100700;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100701;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100702;60.20561;24.65534
1.2.246.10.1012636.10.1.1.100703;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100705;52.21846;20.9983
1.2.246.10.1012636.10.1.1.100706;60.20439;24.65911
1.2.246.10.1012636.10.1.1.100725;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100726;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100728;60.20561;24.65534
1.2.246.10.1012636.10.1.1.100729;60.20561;24.65534
1.2.246.10.1012636.10.1.1.100730;60.20561;24.65534
1.2.246.10.1012636.10.1.1.100731;60.20561;24.65534
1.2.246.10.1012636.10.1.1.100732;60.20561;24.65534
1.2.246.10.1012636.10.1.1.100733;60.20561;24.65534
1.2.246.10.1012636.10.1.1.100734;60.20561;24.65534
1.2.246.10.1012636.10.1.1.100736;60.18382;24.81651
1.2.246.10.1012636.10.1.1.100737;60.18207;24.83225
1.2.246.10.1012636.10.1.1.100738;60.18339;24.81674
1.2.246.10.1012636.10.1.1.100739;60.18339;24.81674
1.2.246.10.1012636.10.1.1.100740;52.21846;20.9983
1.2.246.10.1012636.10.1.1.100746;60.20409;24.65482
1.2.246.10.1012636.10.1.1.100747;60.20409;24.65482
1.2.246.10.1012636.10.1.1.100748;60.20409;24.65482
1.2.246.10.1012636.10.1.1.100754;60.20259;24.65416
1.2.246.10.1012636.10.1.1.100755;60.20409;24.65482
1.2.246.10.1012636.10.1.1.100760;60.16582;24.70481
1.2.246.10.1012636.10.1.1.100764;60.20259;24.65416
1.2.246.10.1012636.10.1.1.100765;60.20259;24.65416
1.2.246.10.1012636.10.1.1.100767;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100768;60.20409;24.65482
1.2.246.10.1012636.10.1.1.100771;60.20403;24.65283
1.2.246.10.1012636.10.1.1.100772;60.20421;24.65699
1.2.246.10.1012636.10.1.1.100773;60.20442;24.656
1.2.246.10.1012636.10.1.1.100774;60.20421;24.65699
1.2.246.10.1012636.10.1.1.100775;60.20442;24.656
1.2.246.10.1012636.10.1.1.100776;60.20351;24.65394
1.2.246.10.1012636.10.1.1.100777;60.20351;24.65394
1.2.246.10.1012636.10.1.2;60.2034;24.65875
1.2.246.10.1012636.10.1.3;60.2056038;24.6552259
1.2.246.10.1012636.10.1.4;60.2034;24.65875
1.2.246.10.1012636.10.1.4.1;60.2034;24.65875
1.2.246.10.1012636.10.1.4.1.100;60.20351;24.65394
1.2.246.10.10127689.10.0;64.57811;29.64789
1.2.246.10.10127689.10.1;64.12767;29.51749
1.2.246.10.10128200.10.0;64.21812;27.73613
1.2.246.10.10128200.10.1;64.22264;28.03218
1.2.246.10.10128200.10.2;64.21812;27.73613
1.2.246.10.10128200.10.3;64.21775;27.73303
1.2.246.10.10128382.10.0;61.47334;23.71235
1.2.246.10.10128382.10.1;61.49686;23.77281
1.2.246.10.10128681.10.0;62.60385;29.75824
1.2.246.10.10128681.10.1;62.60385;29.75824
1.2.246.10.10129633.10.0;60.19858;25.11389
1.2.246.10.10129633.10.1;60.20084;24.9345
1.2.246.10.10129633.10.2;60.16988;24.93174
1.2.246.10.10129633.10.3;60.16415;24.91895
1.2.246.10.10129633.10.4;60.19411;25.03516
1.2.246.10.10129633.10.5;60.19022;24.96214
1.2.246.10.10129913.10.0;60.30948;25.00421
1.2.246.10.10129913.10.1;60.2529;25.0073
1.2.246.10.1013030.10.0;60.19031;24.83991
1.2.246.10.1013030.10.1;60.19031;24.83991
1.2.246.10.10131514.10.0;60.98345;25.63807
1.2.246.10.10131514.10.1;60.98345;25.63807
1.2.246.10.10131549.10.0;60.63009;24.86567
1.2.246.10.10131549.10.1;60.6298382;24.8670207
1.2.246.10.10131549.10.2;60.63009;24.86567
1.2.246.10.1013161.10.0;60.24811;24.76574
1.2.246.10.1013161.10.1;60.24811;24.76574
1.2.246.10.1013196.10.0;60.17186;24.80665
1.2.246.10.1013196.10.1;60.17186;24.80665
1.2.246.10.1013217.10.0;60.17582;24.73425
1.2.246.10.1013217.10.1;60.17582;24.73425
1.2.246.10.10133042.10.0;60.16814;24.96583
1.2.246.10.10133042.10.1;60.16839;24.9344
1.2.246.10.10133552.10.0;62.78716;22.86931
1.2.246.10.10133552.10.1;62.78716;22.86931
1.2.246.10.1013444.10.0;60.12845;24.69592
1.2.246.10.1013444.10.1;60.12845;24.69592
1.2.246.10.1013460.10.0;60.17182;24.95397
1.2.246.10.1013460.10.1;60.19312;24.80444
1.2.246.10.1013460.10.10;61.43796;23.81281
1.2.246.10.1013460.10.11;60.39975;22.35665
1.2.246.10.1013460.10.2;60.19312;24.80444
1.2.246.10.1013460.10.3;61.75152;29.39779
1.2.246.10.1013460.10.4;66.31883;23.68311
1.2.246.10.1013460.10.5;62.22873;25.8514
1.2.246.10.1013460.10.7;60.39981;22.35501
1.2.246.10.1013460.10.8;64.47309;25.00282
1.2.246.10.1013460.10.9;60.19312;24.80444
1.2.246.10.10135232.10.0;63.83224;23.126
1.2.246.10.10135232.10.1;63.83224;23.126
1.2.246.10.10135769.10.0;60.26709;24.85683
1.2.246.10.10135769.10.1;60.26709;24.85683
1.2.246.10.10136470.10.0;62.7907;22.83961
1.2.246.10.10136470.10.1;62.6058;25.72009
1.2.246.10.10136470.10.2;62.60854;25.71813
1.2.246.10.10136470.10.3;62.61619;25.72334
1.2.246.10.10136470.10.4;62.55798;25.86877
1.2.246.10.10136470.10.5;62.61614;25.72385
1.2.246.10.10137852.10.0;61.01088;24.46415
1.2.246.10.10137852.10.1;60.16988;24.93174
1.2.246.10.10137852.10.2;60.99656;24.46331
1.2.246.10.10138353.10.0;66.52249;25.68027
1.2.246.10.10138353.10.1;66.52249;25.68027
1.2.246.10.10138353.10.2;66.52249;25.68027
1.2.246.10.1013874.10.0;60.15936;24.7249
1.2.246.10.1013874.10.1;60.15936;24.7249
1.2.246.10.1013874.10.2;60.22314;24.78199
1.2.246.10.10139380.10.0;60.20439;25.03282
1.2.246.10.10139380.10.1;60.23613;25.09411
1.2.246.10.10139380.10.2;60.20439;25.03282
1.2.246.10.10142053.10.0;65.01119;25.47337
1.2.246.10.10142053.10.1;62.21921;25.76329
1.2.246.10.10142053.10.10;62.32219;25.83444
1.2.246.10.10142053.10.11;62.41229;25.9458
1.2.246.10.10142053.10.12;62.26852;25.72233
1.2.246.10.10142053.10.13;62.2203;25.76309
1.2.246.10.10142053.10.14;62.28947;25.69226
1.2.246.10.10142053.10.15;62.15908;25.75159
1.2.246.10.10142053.10.16;62.0965575;26.0842527
1.2.246.10.10142053.10.17;62.31473;27.83733
1.2.246.10.10142053.10.18;61.6824;27.18089
1.2.246.10.10142053.10.19;60.22089;24.78189
1.2.246.10.10142053.10.2;60.46558;24.80086
1.2.246.10.10142053.10.20;60.34631;25.10096
1.2.246.10.10142053.10.21;62.23696;25.8399
1.2.246.10.10142053.10.22;62.8484003;27.7004151
1.2.246.10.10142053.10.23;62.13774;25.68808
1.2.246.10.10142053.10.24;64.8146;25.42673
1.2.246.10.10142053.10.25;60.86035;26.7227
1.2.246.10.10142053.10.26;60.319;24.84416
1.2.246.10.10142053.10.27;60.40109;25.13626
1.2.246.10.10142053.10.28;62.28215;25.71622
1.2.246.10.10142053.10.29;60.39824;25.13287
1.2.246.10.10142053.10.3;62.95875;23.03847
1.2.246.10.10142053.10.30;62.25081;25.76513
1.2.246.10.10142053.10.4;62.83605;27.66662
1.2.246.10.10142053.10.5;62.56977;29.81592
1.2.246.10.10142053.10.6;62.56933;29.81555
1.2.246.10.10142053.10.7;60.38457;25.63987
1.2.246.10.10142053.10.8;60.86081;26.7233
1.2.246.10.10142053.10.9;62.2292124;25.8132439
1.2.246.10.10143443.10.0;60.26219;24.80829
1.2.246.10.10143443.10.1;60.26219;24.80829
1.2.246.10.10143531.10.0;65.01824;25.48129
1.2.246.10.10143531.10.1;65.01022;25.51602
1.2.246.10.10143531.10.2;65.01002;25.47741
1.2.246.10.10143531.10.3;65.01034;25.47029
1.2.246.10.10143531.10.4;65.00566;25.4672
1.2.246.10.10143531.10.5;65.01233;25.46889
1.2.246.10.10143531.10.6;64.21462;27.73011
1.2.246.10.10143531.10.7;66.49792;25.72061
1.2.246.10.10143531.10.8;65.73415;24.55625
1.2.246.10.10148578.10.0;60.4528;22.25155
1.2.246.10.10148578.10.1;60.38634;23.12368
1.2.246.10.10148578.10.2;60.45221;22.25735
1.2.246.10.10148578.10.3;60.445;22.30314
1.2.246.10.10148981.10.0;64.93649;25.52907
1.2.246.10.10148981.10.1;65.00336;25.50055
1.2.246.10.10149028.10.0;64.21974;27.66067
1.2.246.10.10149028.10.1;64.21974;27.66067
1.2.246.10.10152366.10.0;59.97516;23.43629
1.2.246.10.10152366.10.1;59.97516;23.43629
1.2.246.10.10152446.10.0;60.44038;22.24865
1.2.246.10.10152446.10.1;60.44038;22.24865
1.2.246.10.10152446.10.2;60.45012;22.29546
1.2.246.10.10152446.10.3;60.4518703;22.1303349
1.2.246.10.10152446.10.4;60.44038;22.24865
1.2.246.10.10152446.10.5;60.47229;22.22805
1.2.246.10.10152446.10.6;60.4861;22.28711
1.2.246.10.10152446.10.7;60.4460485;22.3003164
1.2.246.10.10152964.10.0;60.17714;24.92954
1.2.246.10.10152964.10.1;60.17714;24.92954
1.2.246.10.10153991.10.0;64.98515;25.57066
1.2.246.10.10153991.10.1;64.98515;25.57066
1.2.246.10.10158290.10.0;60.96046;28.36511
1.2.246.10.10158290.10.1;60.96046;28.36511
1.2.246.10.10159111.10.0;60.12369;24.44152
1.2.246.10.10159111.10.1;60.12395;24.4307
1.2.246.10.10159111.10.2;60.13698;24.44813
1.2.246.10.10161924.10.0;60.59376;24.90649
1.2.246.10.10161924.10.1;60.52821;24.75037
1.2.246.10.10162935.10.0;60.21454;24.89731
1.2.246.10.10162935.10.1;60.20788;24.89365
1.2.246.10.10162935.10.2;60.17116;24.9561
1.2.246.10.10163540.10.0;61.43964;21.86253
1.2.246.10.10163540.10.1;61.3656115;22.0049696
1.2.246.10.10163540.10.2;61.43052;21.87352
1.2.246.10.10167621.10.0;65.14899;25.67124
1.2.246.10.10167621.10.1;65.14715;25.65605
1.2.246.10.10167621.10.2;65.14899;25.67124
1.2.246.10.10168413.10.0;62.33541;27.87358
1.2.246.10.10168413.10.1;62.32109;27.90198
1.2.246.10.10168974.10.0;60.71636;26.43111
1.2.246.10.10168974.10.1;60.72155;26.44544
1.2.246.10.10170425.10.0;62.62562;29.69746
1.2.246.10.10170425.10.1;62.59694;29.7936
1.2.246.10.10174602.10.0;65.04005;27.99816
1.2.246.10.10174602.10.1;65.04005;27.99816
1.2.246.10.10175744.10.0;60.61837;24.86701
1.2.246.10.10175744.10.1;60.63154;24.85146
1.2.246.10.10175744.10.2;60.63171;24.85254
1.2.246.10.10176202.10.0;62.8911007;27.682228
1.2.246.10.10176202.10.1;62.8911007;27.682228
1.2.246.10.10176472.10.0;61.0703;28.26271
1.2.246.10.10176472.10.1;61.07169;28.2615
1.2.246.10.10176472.10.2;61.05192;28.10751
1.2.246.10.10176472.10.3;61.05347;28.19208
1.2.246.10.10176472.10.4;61.0703;28.26271
1.2.246.10.10176472.10.5;61.17111;28.76731
1.2.246.10.10176472.10.6;61.11765;28.4995
1.2.246.10.10176472.10.7;61.056;28.18334
1.2.246.10.10176472.10.8;61.06308;28.19318
1.2.246.10.10176472.10.9;60.86713;26.69601
1.2.246.10.10176771.10.0;61.49937;23.78764
1.2.246.10.10176771.10.1;61.49937;23.78764
1.2.246.10.10176771.10.2;61.49686;23.77281
1.2.246.10.10176771.10.3;61.501906;23.7587671
1.2.246.10.10176771.10.4;61.49732;23.75858
1.2.246.10.10180092.10.0;60.21151;25.08128
1.2.246.10.10180092.10.1;60.20182;25.1404
1.2.246.10.10182274.10.0;60.82353;25.75032
1.2.246.10.10182274.10.1;60.82353;25.75032
1.2.246.10.10184763.10.0;63.77618;24.24442
1.2.246.10.10184763.10.1;63.77618;24.24442
1.2.246.10.10186865.10.0;60.20234;25.09683
1.2.246.10.10186865.10.1;60.25382;24.99875
1.2.246.10.10186865.10.2;60.1645;24.90837
1.2.246.10.10189003.10.0;62.37291;25.89767
1.2.246.10.10189003.10.1;62.37291;25.89767
1.2.246.10.10189003.10.2;62.24834;25.75164
1.2.246.10.10189003.10.3;62.24167;25.74578
1.2.246.10.10189169.10.0;60.22925;24.96524
1.2.246.10.10189169.10.1;60.22925;24.96524
1.2.246.10.10189169.10.2;60.23004;24.96622
1.2.246.10.10189775.10.0;62.64186;23.2878
1.2.246.10.10189775.10.1;62.64186;23.2878
1.2.246.10.10190275.10.0;60.21105;25.05376
1.2.246.10.10190275.10.1;60.21105;25.05376
1.2.246.10.10190477.10.0;60.1623;24.92859
1.2.246.10.10190477.10.1;60.37203;25.65479
1.2.246.10.10190477.10.2;60.20426;24.86904
1.2.246.10.10190477.10.3;60.1623;24.92859
1.2.246.10.10191154.10.0;60.86135;25.6165
1.2.246.10.10191154.10.1;60.86135;25.6165
1.2.246.10.10196713.10.0;60.17769;24.92445
1.2.246.10.10196713.10.1;60.58913;24.92382
1.2.246.10.10196713.10.2;60.39408;25.27209
1.2.246.10.10199535.10.0;60.18855;24.97232
1.2.246.10.10199535.10.1;61.03134;28.55198
1.2.246.10.10199535.10.2;62.0337715;24.6256671
1.2.246.10.10199535.10.3;65.05981;25.60111
1.2.246.10.10199535.10.4;61.50834;23.78747
1.2.246.10.10212648.10.0;60.19533;24.89181
1.2.246.10.10212648.10.1;60.39828;24.97971
1.2.246.10.10212648.10.2;60.40298;24.98861
1.2.246.10.10214803.10.0;62.72226;29.92772
1.2.246.10.10214803.10.1;62.72226;29.92772
1.2.246.10.10214803.10.2;62.72226;29.92772
1.2.246.10.10215646.10.0;59.92188;22.40759
1.2.246.10.10215646.10.1;59.92188;22.40759
1.2.246.10.10215793.10.0;62.5997;29.84693
1.2.246.10.10215793.10.1;62.60192;29.76144
1.2.246.10.10215793.10.2;62.60192;29.76144
1.2.246.10.10215793.10.3;62.60229;29.76201
1.2.246.10.10218476.10.0;61.86027;25.17639
1.2.246.10.10218476.10.1;61.86357;25.1942
1.2.246.10.10218476.10.2;61.70483;24.17882
1.2.246.10.10218476.10.3;62.0286849;24.621124
1.2.246.10.10218476.10.4;61.86323;25.19038
1.2.246.10.10218476.10.5;61.49743;23.77849
1.2.246.10.10218476.10.6;61.86027;25.17639
1.2.246.10.10246109.10.200842;60.28873;24.99161
1.2.246.10.10249002.10.0;66.49369;25.71813
1.2.246.10.10249002.10.1;66.5162;25.76129
1.2.246.10.10249002.10.2;66.49369;25.71813
1.2.246.10.10250441.10.0;60.1650944;24.8050429
1.2.246.10.10250441.10.1;60.1650944;24.8050429
1.2.246.10.10251495.10.0;62.24404;25.78604
1.2.246.10.10251495.10.1;62.24404;25.78604
1.2.246.10.10251495.10.2;62.24404;25.78604
1.2.246.10.10251495.10.3;62.24404;25.78604
1.2.246.10.10251495.10.4;62.24404;25.78604
1.2.246.10.10252623.10.0;65.00891;25.46913
1.2.246.10.10252623.10.1;65.00891;25.46913
1.2.246.10.10255437.10.0;63.09739;25.26491
1.2.246.10.10255437.10.1;63.10546;25.25474
1.2.246.10.10255840.10.0;61.6912;27.27433
1.2.246.10.10255840.10.1;61.68786;27.27524
1.2.246.10.10256114.10.0;63.83846;23.13003
1.2.246.10.10256114.10.1;63.83846;23.13003
1.2.246.10.10256245.10.0;62.7901;22.84372
1.2.246.10.10256245.10.1;62.7901;22.84372
1.2.246.10.10258638.10.0;62.79314;22.80811
1.2.246.10.10258638.10.1;62.79314;22.80811
1.2.246.10.10261765.10.0;60.17535;24.78878
1.2.246.10.10261765.10.1;60.1679;24.94068
1.2.246.10.10261765.10.2;60.21734;24.81104
1.2.246.10.10261765.10.3;60.21789;24.87575
1.2.246.10.10261765.10.4;60.29259;25.04021
1.2.246.10.10261765.10.5;60.21535;24.81164
1.2.246.10.10261765.10.6;60.39444;25.66303
1.2.246.10.10261765.10.7;60.29257;25.04369
1.2.246.10.10264659.10.0;62.92343;28.33815
1.2.246.10.10264659.10.1;62.92343;28.33815
1.2.246.10.10266355.10.0;60.18346;24.79444
1.2.246.10.10266355.10.1;60.18346;24.79444
1.2.246.10.10268721.10.0;66.81862;28.66028
1.2.246.10.10268721.10.1;66.83429;28.66949
1.2.246.10.10278882.10.0;60.25264;25.18632
1.2.246.10.10278882.10.1;60.25264;25.18632
1.2.246.10.10279076.10.0;60.3913898;25.093303
1.2.246.10.10279076.10.1;60.3913898;25.093303
1.2.246.10.10279201.10.0;62.06437;28.30099
1.2.246.10.10279201.10.1;62.06344;28.3049
1.2.246.10.10279201.10.2;62.06199;28.30239
1.2.246.10.10279201.10.3;62.0658;28.30214
1.2.246.10.10279201.10.4;62.06437;28.30099
1.2.246.10.10286372.10.0;60.45813;24.82436
1.2.246.10.10286372.10.1;60.45813;24.82436
1.2.246.10.10286372.10.2;60.46522;24.80187
1.2.246.10.10286946.10.0;60.43292;24.7776
1.2.246.10.10286946.10.1;60.43292;24.7776
1.2.246.10.10287455.10.0;60.24153;24.27824
1.2.246.10.10287455.10.1;60.24153;24.27824
1.2.246.10.10287877.10.0;60.48607;25.07809
1.2.246.10.10287877.10.1;60.47313;25.08512
1.2.246.10.10287877.10.2;60.98268;25.64932
1.2.246.10.10287877.10.3;60.16839;24.9344
1.2.246.10.10287877.10.4;60.21039;25.08039
1.2.246.10.10287877.10.5;60.63317;24.86305
1.2.246.10.10289688.10.0;61.51322;23.67314
1.2.246.10.10289688.10.1;61.49371;23.82913
1.2.246.10.10289688.10.2;61.51322;23.67314
1.2.246.10.10289696.10.0;60.64985;25.33525
1.2.246.10.10289696.10.1;60.64985;25.33525
1.2.246.10.10290259.10.0;60.67578;27.72254
1.2.246.10.10290259.10.1;60.67578;27.72254
1.2.246.10.10298904.10.0;62.74302;22.58628
1.2.246.10.10298904.10.2;60.21322;24.96874
1.2.246.10.10303048.10.0;60.61574;21.67376
1.2.246.10.10303048.10.1;66.50351;25.72346
1.2.246.10.10303152.10.0;60.34176;24.98971
1.2.246.10.10303152.10.1;60.34176;24.98971
1.2.246.10.10303216.10.0;60.02968;23.98621
1.2.246.10.10303216.10.15;60.02968;23.98621
1.2.246.10.10303531.10.0;60.40807;25.08631
1.2.246.10.10303531.10.1;60.40807;25.08631
1.2.246.10.10303777.10.0;65.01879;25.48346
